ds,yhat,yhat_lower,yhat_upper
2015-04-22,14.871259719085863,-9.90312464106414,41.51733435237303
2015-04-23,4.46357011506556,-22.352851922180253,30.21205026439567
2015-04-25,22.844212888647817,-3.190998655553335,50.365781051547636
2015-04-26,21.689172708816336,-4.7704221014680135,48.61213793919106
2015-04-28,24.656838786697538,-1.7516380393612396,52.04695263744538
2015-04-29,13.27373066912408,-12.31249717875208,39.726894281567276
2015-04-30,2.7974105153603563,-22.765188671347996,28.255091811798223
2015-05-02,21.158935548795203,-5.527417343557643,48.02656389497177
2015-05-03,20.056643131558147,-5.673443920837293,45.67287870599443
2015-05-04,17.52583764808642,-9.15587920526957,45.155404174090975
2015-05-05,23.254930092169893,-2.6849506828977567,48.209031859649905
2015-05-06,12.046850629138898,-12.269072066899367,39.02263548965782
2015-05-07,1.7818479742085414,-25.936106792494265,27.75030098896073
2015-05-08,14.568678646299087,-12.498214153609533,41.28432193451984
2015-05-09,20.65898600410398,-4.953967081808481,46.80300855086939
2015-05-10,19.851151382029446,-5.439181989193249,45.31208832713986
2015-05-11,17.631649301406178,-10.015157943293785,42.59772748161492
2015-05-12,23.68262556876321,-0.4958760547399387,50.28986490656881
2015-05-13,12.800459675382676,-12.540898404625228,38.47641876983681
2015-05-14,2.858716029255147,-22.507096705743827,29.144386218425154
2015-05-16,22.347924468124884,-2.3480425290009808,50.3310500560274
2015-05-17,21.81623716047268,-5.0276106007947705,49.533893647886806
2015-05-18,19.84518472650711,-8.252574993262659,46.023619353687636
2015-05-19,26.11178182050606,-0.1969660178588325,54.51681068317232
2015-05-20,15.407972222080064,-11.772122879470173,41.329135540306346
2015-05-21,5.6036746263475,-21.048718056089815,32.38990774662415
2015-05-22,18.798201248338685,-8.093386181837761,46.411967899104816
2015-05-23,25.23484396780097,-0.03380812010482856,52.469997443290346
2015-05-24,24.704905761024772,0.3545754850774783,50.58349034976313
2015-05-25,22.689205534870457,-2.683822403852522,48.45184416969957
2015-05-26,28.86577210363857,0.7629020450708738,53.755885465255766
2015-05-27,18.028486501079538,-9.365750756913213,43.35812233217247
2015-05-28,8.05007582250202,-18.272045140096395,35.05940534671271
2015-05-30,27.226256660371185,1.746549376981528,52.64291310983438
2015-05-31,26.424698668241412,1.7986137538473081,52.67889630467647
2015-06-01,24.115037450987533,-1.988544494214526,49.64613186006024
2015-06-02,29.98110825266972,3.098357719994082,55.32209229161971
2015-06-03,18.82284488918488,-8.370075953460782,44.163905353227975
2015-06-04,8.519141767235052,-15.224283877749373,35.56406395096223
2015-06-06,27.056247254394474,-0.7057529155296932,52.95931326795367
2015-06-07,25.952644196422888,-1.754291401470102,51.115401759762115
2015-06-08,23.359860839638245,-1.3375825148624014,49.696222725470335
2015-06-09,28.966593713147702,2.6773133788002843,55.389212924180384
2015-06-10,17.577058042277237,-8.9242051666063,44.10172070318987
2015-06-13,25.317650187033628,-1.3777497701504755,51.788989496691045
2015-06-14,24.12390121427662,-1.5380919538466822,48.52284486548787
2015-06-15,21.47962604786694,-5.975867297801821,49.04074170596878
2015-06-16,27.073286870674327,1.1018112352211424,54.3982164251996
2015-06-17,15.70809748794824,-11.2158458499781,44.10508976769923
2015-06-18,5.264848053868284,-21.262587859995477,32.03339439754697
2015-06-20,23.725647646840834,-2.102378377510637,50.36106448678139
2015-06-21,22.682235581094872,-3.1544039185782102,49.84846386477351
2015-06-22,20.21105075089654,-6.118073725475471,45.80476428290304
2015-06-23,25.996220297873087,1.6505947299032553,54.26532015510391
2015-06-24,14.836368989520853,-14.66387835492278,38.62912768730382
2015-06-25,4.607543476998963,-21.61758217115193,31.022662979529915
2015-06-27,23.505297987717714,-2.6180081724519413,50.265746089563955
2015-06-28,22.67504246413064,-4.81494234850903,49.59709366413696
2015-06-29,20.407532736462382,-5.01681741788603,48.4286094486675
2015-06-30,26.382806443074458,1.7104856024266235,53.497285489780595
2015-07-01,15.39577564443544,-12.496467315667214,41.193167270408686
2015-07-02,5.319212985195295,-24.02555915730451,32.21829250936844
2015-07-04,24.449213256746233,-2.816987349140846,48.481847876077225
2015-07-05,23.69498940523181,-4.0411227279548205,49.576736431444665
2015-07-06,21.47509574923364,-5.239582966357688,47.23747176932561
2015-07-07,27.469026421636894,1.4717618662870442,54.30450239672679
2015-07-08,16.471722798876467,-9.378897650418585,44.13649758419609
2015-07-09,6.3565429939456255,-20.120850369486444,34.922583984246835
2015-07-11,25.32923238978953,-3.2915300570299832,51.617754183315945
2015-07-12,24.459988122610017,-1.778154721894609,50.18500446165473
2015-07-13,22.103985363000497,-3.0361224020219653,46.68068851087689
2015-07-14,27.94353560194586,1.9677496169804571,53.41673686570057
2015-07-15,16.77669066295948,-10.587107499345375,43.13770354065175
2015-07-18,25.06885202537004,-1.249660819434657,50.64325214451136
2015-07-19,24.004285441443862,-2.809344229050528,50.38209470305301
2015-07-20,21.455645031151217,-4.1337064804988914,48.07653448561368
2015-07-21,27.108859213672556,1.481285553825369,55.25957817843215
2015-07-22,15.765487361260856,-10.646055446059227,41.43712397194216
2015-07-23,5.305583733726816,-20.845284949119463,30.416918505659268
2015-07-25,23.61942877057173,-2.874146300562318,50.490026441401
2015-07-26,22.448958956106864,-5.210212799110547,47.255877868406984
2015-07-27,19.81869292427371,-7.764780500399969,45.20335214147087
2015-07-28,25.416626504666585,-1.7951820899354962,50.06472123420206
2015-07-30,3.588477308336809,-22.324189415779646,30.459039811981285
2015-08-01,21.999445869276123,-4.558422338374587,46.35597099120796
2015-08-02,20.92492850767742,-6.187857271960336,46.61730540515886
2015-08-03,18.42241761814395,-10.592742178192015,43.89723371506113
2015-08-04,24.17966011828512,-2.6583382270553093,48.61163295505403
2015-08-05,12.999399018458428,-14.312156077681012,39.618636265850824
2015-08-06,2.762238701120844,-24.98595351393988,28.467498971186167
2015-08-08,21.69954658631363,-4.507715333527457,47.78600156225738
2015-08-09,20.927812959948852,-5.264796779742466,47.45179926788898
2015-08-11,24.857618487670543,-1.02854882333955,52.38672914385972
2015-08-12,14.045054142804084,-14.38259997030073,41.03596993653508
2015-08-15,23.936931491635896,-1.2074896872686516,50.530164049014175
2015-08-16,23.58198693201473,-4.2744300796489805,51.19305652607302
2015-08-17,21.8272947939829,-3.458236745952763,48.18984216735477
2015-08-19,17.961643548414113,-8.84117500359742,44.225342982141356
2015-08-20,8.521675022230678,-16.88349213961734,36.09207542037571
2015-08-22,29.057257607941523,1.611966266374039,55.32841791900548
2015-08-23,29.072604945218693,2.6622150408366365,56.10241618584261
2015-08-24,27.666152392671563,0.3447590060843566,54.117288522478496
2015-08-25,34.51602674953519,9.018738618474693,59.80251557190786
2015-08-26,24.41503247083606,-1.5349011791715748,50.91649089387428
2015-08-27,15.233580677313377,-10.815773119519022,41.200286661782854
2015-08-29,36.16999814562308,10.169871366050932,63.2343776610798
2015-08-30,36.32064351302728,9.928621127646139,62.330500487196126
2015-08-31,35.00175111683397,9.251880786040747,62.077134596446925
2015-09-01,41.888538344630916,14.738344563451278,67.42643207442673
2015-09-02,31.771223929306416,4.6335424516191805,56.120304917817975
2015-09-03,22.518004640389798,-3.6178313756141725,48.19557930473739
2015-09-05,43.13782898526571,16.06270492628464,69.10397622987523
2015-09-06,43.041499588564264,17.402661068948294,69.52357465228862
2015-09-07,41.415973910930404,16.110427314062516,68.79860797755002
2015-09-08,47.936794028517745,21.500351046517267,74.3499177336818
2015-09-09,37.39512863798137,9.496993458265774,65.1317830068887
2015-09-10,27.6607781409932,0.419853965574323,55.03726875527311
2015-09-11,40.83355070278049,13.183527333720289,66.02404675015883
2015-09-12,47.15780585678021,22.510931468053933,72.6526835254598
2015-09-13,46.4264450726862,19.08931606936492,71.557216068956
2015-09-14,44.12237884250118,16.923552960487186,71.05246366850363
2015-09-15,49.92618719578333,22.453132082366512,76.30970707516222
2015-09-16,38.63473369919029,10.586534465783268,64.07053001738875
2015-09-17,28.124136670298622,2.6280637840979337,54.05561872065506
2015-09-19,46.01740299679174,20.991828077589812,73.66988129510725
2015-09-20,44.47382013805204,18.725482300422055,74.43250820187642
2015-09-21,41.361515097225904,14.586331975491763,65.9556148482654
2015-09-22,46.36961206169916,20.364175769459173,72.93236214037657
2015-09-23,34.3037138576139,9.321343119128114,60.31215712984825
2015-09-24,23.04876871839606,-2.9429776719700027,49.81908760272331
2015-09-25,34.7202901310134,6.56805418346863,61.37760865630841
2015-09-26,39.57872769240515,14.172312361234173,67.12036215163177
2015-09-27,37.43327013984171,11.663786646088715,63.26449210320558
2015-09-28,33.78311222969572,5.644705631118753,59.32400403480252
2015-09-29,38.3249048525135,10.427321101392918,65.26372691723601
2015-09-30,25.87115124968793,-0.7935542890901044,52.485010564887205
2015-10-01,14.312956169964199,-12.052151634179781,43.21572459144866
2015-10-02,25.771134140111126,-1.9636436715348047,50.81161355738975
2015-10-03,30.51047694448898,6.644719850346855,59.72666487356803
2015-10-04,28.343463602358636,1.8054343641010346,55.00341105549588
2015-10-05,24.77144656428626,-1.184472890913936,52.12503394923959
2015-10-06,29.492035439562972,2.2953498785886284,56.93357598135859
2015-10-07,17.317442875323653,-7.965704291459268,44.36478164691225
2015-10-08,6.137200970871491,-19.206401348434866,33.79492328368993
2015-10-09,18.06925569358503,-7.81702075880725,43.6221960726089
2015-10-10,23.374240394281827,-2.0553122850376835,49.164763875072346
2015-10-11,21.859212387172665,-5.268746144344568,46.78757132341502
2015-10-12,19.018886641228878,-6.5583702495048914,44.62132073837933
2015-10-13,24.54308784135356,-1.5690882143442406,49.07387219422948
2015-10-14,13.235184995437303,-14.521254014870038,40.573846780039794
2015-10-15,2.974916123327599,-25.552378662594528,28.671153830290667
2015-10-16,15.869609246182591,-10.850600108276494,43.83151678552383
2015-10-17,22.168599129158025,-3.593617002384767,46.54156227126936
2015-10-18,21.667121723577168,-4.9232301438508745,47.59518575367159
2015-10-19,19.847717980849712,-6.978974117832151,45.039958345270975
2015-10-20,26.387865615151743,-0.4750018873615455,51.435557836201355
2015-10-21,16.07859997828526,-8.330519628328773,42.85707938646075
2015-10-22,6.787528480876416,-21.069422377806024,30.73507272154579
2015-10-24,27.784914583601697,1.5250588211993075,56.40351796194644
2015-10-25,28.096384045751925,1.4999414537753915,52.92627446642597
2015-10-26,27.017718045992822,0.9948878838567276,51.993701001011026
2015-10-27,34.218004459464844,8.099385701302936,57.60667929264342
2015-10-28,24.481109894432482,-0.9730257970956254,50.219037146291946
2015-10-29,15.6688124847446,-11.018970585334976,42.58764719822224
2015-10-31,37.326886684998044,8.901765165527662,63.72905458447342
2015-11-01,37.81604650830412,13.560222671138954,63.056992153058516
2015-11-02,36.813088009013946,11.100595746707189,62.556903969159706
2015-11-03,43.9888868976431,17.37182192888012,70.90309373880302
2015-11-04,34.1306132071587,5.687052436562947,60.572008347375025
2015-11-05,25.10479513337343,-0.7318897084347968,51.47103750391498
2015-11-06,39.008729307266826,13.12146458345666,66.3180437804714
2015-11-07,46.085032820101276,17.58742008869183,70.60632685844456
2015-11-08,46.125615782014215,19.224186501913234,74.85480853829391
2015-11-09,44.61310398378703,18.02598974299311,70.32980180639575
2015-11-10,51.22842925221197,24.245503729005165,77.2184271074632
2015-11-11,40.76934890632293,14.942844532397277,69.20706021907925
2015-11-12,31.113300052634223,4.147639136917868,57.50559181192481
2015-11-14,50.78875168830676,24.175223465208532,76.4186074122807
2015-11-15,50.17625997779344,23.68049045314169,78.06258173070276
2015-11-16,48.02378865962697,19.968216240099096,75.2582718190211
2015-11-17,54.02158444854311,29.09083466582789,81.10817011909361
2015-11-18,42.97581105985512,17.78629242678897,70.10973697525014
2015-11-19,32.77124390071531,5.583796030366799,58.431911377212685
2015-11-20,45.52232854308781,19.32314524754212,73.07888948547536
2015-11-21,51.487405804517294,24.334198786424555,76.70946846562632
2015-11-22,50.47238927602986,25.690522490739824,76.88029596705199
2015-11-23,47.971931312838244,21.758543785084267,73.41227574568354
2015-11-24,53.676800761153174,26.76421975057019,77.32481558974052
2015-11-25,42.392238606348315,14.933529822215839,66.87107829420638
2015-11-26,32.00070103580977,5.322642880503485,59.05947154609742
2015-11-27,44.61299799168093,20.34429414023546,73.81198846917333
2015-11-28,50.482628386622274,23.90715346456807,76.51029060694827
2015-11-29,49.409595468462015,25.07733387087977,74.85576734998526
2015-11-30,46.881735343129634,19.057400513370656,72.7385189164114
2015-12-01,52.58227833737012,26.136291817374442,77.01660704188964
2015-12-02,41.308405215588266,13.323015305551005,68.22910719411584
2015-12-03,30.934203297166597,5.5494306887276785,55.42056499308152
2015-12-04,43.562025566956336,16.758832496686114,68.5688232942468
2015-12-05,49.43704890304083,20.95097186045828,75.94408272294076
2015-12-06,48.351309693813384,20.469124646380468,73.82814609315172
2015-12-07,45.78524466532115,19.365251255794906,71.95952838624089
2015-12-08,51.41545154031781,26.562499918100993,78.94265611062647
2015-12-09,40.033426802641536,12.927394725397422,67.49456417293871
2015-12-10,29.50868109165433,1.4554593467652857,56.115174715412
2015-12-12,47.571263389390495,22.114235068314592,73.70458293569517
2015-12-13,46.19323761856545,19.556492823947732,73.61980239048013
2015-12-14,43.28746854369886,16.660716318062416,70.01505343107785
2015-12-15,48.53288675364834,20.38573161821007,74.19748751992277
2015-12-16,36.72474317160536,11.646505769386929,62.078973245811795
2015-12-17,25.73765565361865,-3.124703652486472,52.691883097185126
2015-12-19,42.79343095299701,17.3597367188136,69.16879982543058
2015-12-20,40.88683960878462,15.51906909988341,65.3464074965658
2015-12-21,37.44773023890557,10.846770522056053,64.16743894397733
2015-12-22,42.164780759376455,15.021354919835492,68.6522128580294
2015-12-23,29.843320678887096,3.535553914690724,56.30196850132811
2015-12-24,18.368142082774714,-7.56647776941271,45.79920704608954
2015-12-26,34.56314191738091,8.239519347719588,60.98286317898082
2015-12-27,32.30253312830112,5.231998646466581,59.80891183920706
2015-12-28,28.57150901506391,2.793436984950234,54.38899829150423
2015-12-29,33.06588143641587,7.127676058522148,57.949588393359114
2015-12-30,20.59688356599146,-7.08884896629022,45.995517794461314
2015-12-31,9.05382478680212,-18.23956760711874,32.99452697616819
2016-01-02,25.36245632245738,-2.5123061282367614,49.549130374605426
2016-01-03,23.284506381070493,-2.9073938739446326,49.16092395661994
2016-01-04,19.818020776254308,-5.589942065028172,46.93432218781202
2016-01-05,24.6552277107566,-1.7967874169359308,52.04987128094617
2016-01-06,12.602183837455737,-13.375151785543268,39.43679826669216
2016-01-09,18.980972725954317,-8.961265692846093,44.64602584562014
2016-01-10,17.531971470827656,-10.950861561256982,45.25393785775223
2016-01-12,20.232825032789087,-6.378575566332749,45.852585707152755
2016-01-13,8.857544079143153,-16.010938382741237,35.90229835114745
2016-01-17,16.310624639574122,-9.895574082868624,43.15339550925914
2016-01-19,20.013633299026743,-5.9411790746761195,46.818551856270496
2016-01-23,18.147252182510172,-8.254879412796255,44.65313071161212
2016-01-24,17.385849464104012,-9.162233036371529,43.335347152091984
2016-01-26,21.07923535305575,-3.81593382496486,49.31656578960196
2016-01-27,10.001508607302014,-16.229995629712096,36.236899285099554
2016-01-28,-0.2235820409042084,-25.96448212898369,26.43703334524374
2016-01-30,18.43978382858037,-8.601070509560964,45.911214593667005
2016-01-31,17.373679237459577,-9.180132040186525,44.30595073994141
2016-02-03,8.970991383826574,-13.591427733245022,34.91900095466699
2016-02-06,16.467733855646987,-10.83098858063461,41.26322040129614
2016-02-07,15.153953238605705,-12.036704073900218,38.70446673563802
2016-02-08,12.377148205700905,-13.507811992999262,38.452048817695896
2016-02-09,17.8311699200081,-6.427921442845755,46.19088282175397
2016-02-10,6.325247234231583,-19.772619226166988,32.94643602193062
2016-02-14,12.857645802477153,-13.741673090754675,39.02728559924354
2016-02-15,10.33967624418185,-15.083005709477423,37.58233494103985
2016-02-16,16.115943366669647,-9.916670854530352,43.26133645737346
2016-02-18,-5.156623200735304,-30.49272402918615,22.367332765548266
2016-02-20,14.0610098482543,-12.761526170612708,39.01338402859765
2016-02-21,13.472818448464977,-12.411554737531281,40.80821049701699
2016-02-22,11.502988687194676,-15.279135317769578,37.03014848802655
2016-02-23,17.830796951860776,-6.071919182865864,43.344286271746476
2016-02-25,-2.371737473432475,-28.335756673232307,24.43005721108546
2016-02-27,17.802774697354216,-6.945105642595491,45.65613677417467
2016-02-28,17.6270415587704,-9.906159895710415,45.5711047360116
2016-03-01,22.63929702772311,-4.503794866768702,49.140198566536675
2016-03-02,12.287839872706762,-14.271466149307383,38.55378283828433
2016-03-05,23.10301427686977,-2.6455284606222027,46.99616600484001
2016-03-06,22.869477489275862,-5.320975730139216,49.56471653604356
2016-03-07,21.129847407214925,-7.071285002167598,47.08544545566296
2016-03-08,27.56070018839931,3.00640335669345,53.646843259365816
2016-03-09,16.955055155992923,-8.823851630459277,43.35924910664981
2016-03-10,7.185372109030105,-19.54192540715525,33.764898573272646
2016-03-12,26.71208508012533,0.45975841300512577,52.347184665775615
2016-03-13,26.05458606005717,0.6514767221011878,52.50267732999883
2016-03-14,23.870483476145086,-0.955225225382343,49.811400757174255
2016-03-15,29.845847865751207,3.0782903781213298,53.49253996925226
2016-03-16,18.783163882645418,-6.939318247528032,44.0338310276252
2016-03-17,8.564107516571795,-17.058694074413946,34.96254268384074
2016-03-19,27.249441572415193,0.18863723899641135,52.73111112505677
2016-03-20,26.215307028508754,-0.7213752818118271,53.63290611040445
2016-03-21,23.692696513544746,-1.8260461648302777,48.37522642606417
2016-03-22,29.372799842125605,1.807207414952836,55.16728106210822
2016-03-23,18.062063238490573,-7.5223535752022475,44.367175122734416
2016-03-24,7.644848720974078,-16.89739133901764,33.22102236312545
2016-03-26,26.087748656698523,-2.098365126559102,52.89513748418261
2016-03-27,25.00819563033922,-1.7178471916467855,51.55022483987805
2016-03-28,22.487819013319648,-1.9621391943992812,48.229052274826444
2016-03-29,28.21431311595868,2.225120117493761,54.84561538184886
2016-03-30,16.989572545506835,-9.757493962406402,42.9906018183937
2016-03-31,6.6925448669803504,-19.842765036864343,32.31970401419917
2016-04-02,25.453396719957585,0.19009311753692923,51.74035699427305
2016-04-04,22.22904763644501,-4.8434338973664985,47.15748311788889
2016-04-05,28.147199730024926,3.455701765959313,54.30258587293555
2016-04-06,17.107462634161053,-9.079506203189709,45.52307444880929
2016-04-07,6.982321637619636,-20.358105841978553,33.84155774070699
2016-04-09,26.024745399917794,-0.8516455959514095,51.74622117933773
2016-04-10,25.229507860444272,0.8061816480230151,52.517480178640724
2016-04-11,22.96885650112879,-3.318102519703048,46.46257034127762
2016-04-12,28.92102883764834,-0.2975960204840627,57.428602436125004
2016-04-13,17.879762398077865,-7.35043597487977,44.12537356620742
2016-04-14,7.717345874829466,-16.61553964936649,36.45994782388079
2016-04-16,26.5825800922964,0.1905728692032055,53.583636098945505
2016-04-17,25.6522864580188,-0.47617330258538787,53.33598447462609
2016-04-18,23.230397875323874,-4.36131274379964,49.13007520038923
2016-04-19,28.99975846837392,1.2355272397406347,55.21920517441344
2016-04-20,17.759370370602504,-8.083660056953175,44.136984338861886
2016-04-21,7.3872997130362235,-19.93071629229914,33.52619185168758
2016-04-22,19.99192862274436,-7.984004310613079,44.31696099328566
2016-04-24,24.692201348140028,-2.434044788020525,50.89872759791641
2016-04-25,22.08092880373017,-3.274011259147719,48.50833532124583
2016-04-26,27.68127219491137,2.970243071634326,55.16197325887363
2016-04-27,16.29766583043123,-10.299736866604304,42.09713175591615
2016-04-28,5.813005519718386,-20.10587427632945,33.23361980573748
2016-04-29,18.339775744624866,-7.043549334705094,44.152589307652754
2016-04-30,24.134340691454035,-2.8983381158090804,49.421768823309776
2016-05-01,23.000683879245862,-3.7900830871794957,47.48764972387655
2016-05-02,20.43163131862267,-5.731205506216244,47.686477112587504
2016-05-03,26.116280433475104,0.7262745990793825,50.68778189325964
2016-05-04,14.858399948505902,-11.037447616575994,41.753496325842356
2016-05-07,23.299214290664864,-3.2004556045676056,50.1119068362731
2016-05-08,22.431008580241265,-4.650667727524229,48.911943262864845
2016-05-09,20.151460942533696,-5.318792170213569,47.200541621201744
2016-05-10,26.143964973473274,-1.2250453164934323,51.7747049531574
2016-05-11,15.20611872077992,-11.89546336496114,41.20463273546417
2016-05-12,5.212648275280904,-22.10033641095027,30.68688553690453
2016-05-13,18.266724817642675,-6.538359023823839,44.143309595796744
2016-05-14,24.614471928555957,0.7232195259288902,54.667485541851526
2016-05-15,24.04894241599124,-2.0885202572488963,50.40236530254501
2016-05-16,22.051593680435424,-3.310491846092327,49.6043582576493
2016-05-17,28.299977654895386,2.996676192416501,56.843807946470974
2016-05-18,17.586404202696485,-7.546228387418935,44.04899647671291
2016-05-20,20.98302598199126,-5.512294025530793,45.496738674851514
2016-05-21,27.43566234167242,2.0980144164378847,53.49490216415251
2016-05-22,26.929848272395493,1.2598088265705472,52.67532168485109
2016-05-23,24.94589482546418,-1.5529580944482955,51.38681609841326
2016-05-24,31.161172069994123,4.304878746687038,57.896407649391456
2016-05-25,20.368767479495396,-6.19449780836227,46.774560307570894
2016-05-26,10.440498587303287,-12.753032790136277,38.437056483154706
2016-05-28,29.72865523312978,2.008796011732007,55.75826100339135
2016-05-29,28.986729907924026,3.9460424641336322,55.04192931660802
2016-05-30,26.737608026882477,1.9667941471788926,52.76931431274546
2016-05-31,32.66397771796278,8.49454321375807,58.68221714086101
2016-06-01,21.56465098745045,-6.893095148149283,45.78833455596897
2016-06-04,29.95632555359164,3.8166569690801677,56.131836162159274
2016-06-05,28.89627214967357,1.9937767688468186,56.147322434891585
2016-06-07,31.979233814009525,6.40393830482966,57.692525905106216
2016-06-08,20.61419763780966,-5.008083832019063,47.50448436095816
2016-06-09,10.128340158417547,-16.112396273471077,37.125936582765625
2016-06-11,28.385545138270516,2.7891777728926184,55.34115939736275
2016-06-12,27.187904880295548,3.351217574278004,53.580572232593696
2016-06-13,24.533072580579407,-1.432635715457895,50.60240441131942
2016-06-14,30.10994892101246,5.098743242402372,56.372865790134355
2016-06-15,18.722300235210383,-7.504454074461062,44.470808011283694
2016-06-16,8.251568941620054,-18.80831114537811,35.47446126704715
2016-06-18,26.645347844512624,1.1298915552089641,52.60756409971044
2016-06-19,25.564050559075362,0.7366872445176053,50.927163217633655
2016-06-20,23.053228537921687,-3.058305186211907,50.642878996061064
2016-06-21,28.797901182168044,3.0034565120116024,56.45042945961497
2016-06-22,17.597578615233125,-8.578992697819423,43.76921512887835
2016-06-23,7.329383833357742,-16.635056835096183,34.45018280553926
